reSASC,Dollo-k,PP,infSCITE,Measure
0.8728702490170379,0.8728702490170379,0.8689384010484928,0.849933598937583,Ancestor-Descendant
0.8614762386248735,0.8361138370951914,0.8361138370951914,0.7921406411582214,Ancestor-Descendant
0.8573307034845495,0.8945726762320649,0.8945726762320649,0.8802946593001841,Ancestor-Descendant
0.840531561461794,0.8208,0.8224,0.8412438625204582,Ancestor-Descendant
0.827433628318584,0.8567335243553009,0.8567335243553009,0.8494318181818181,Ancestor-Descendant
0.8615384615384616,0.8347710683477108,0.8360982083609821,0.8448623237071861,Ancestor-Descendant
0.8253275109170307,0.8260427263479145,0.8260427263479145,0.7692307692307692,Ancestor-Descendant
0.8294372294372295,0.8667736757624398,0.8667736757624398,0.8667736757624398,Ancestor-Descendant
0.8526522593320236,0.8501469147894222,0.8501469147894222,0.8292201382033564,Ancestor-Descendant
0.8866141732283465,0.8752941176470589,0.8752941176470589,0.8794326241134751,Ancestor-Descendant
0.8654390934844193,0.8661087866108786,0.8661087866108786,0.8741159830268742,Ancestor-Descendant
0.8333333333333333,0.837471783295711,0.837471783295711,0.837471783295711,Ancestor-Descendant
0.8159831756046267,0.8083333333333333,0.8083333333333333,0.8083333333333333,Ancestor-Descendant
0.8320000000000001,0.8072445019404917,0.7898734177215191,0.8320000000000001,Ancestor-Descendant
0.8083140877598153,0.8009153318077803,0.8009153318077803,0.7908045977011493,Ancestor-Descendant
0.8368298368298368,0.8496583143507973,0.8496583143507973,0.8496583143507973,Ancestor-Descendant
0.7667887667887666,0.7107438016528924,0.7107438016528924,0.7441285537700865,Ancestor-Descendant
0.8383733055265902,0.7867867867867868,0.7867867867867868,0.8161993769470405,Ancestor-Descendant
0.9015873015873017,0.8833592534992224,0.8833592534992224,0.8152542372881356,Ancestor-Descendant
0.7922998986828774,0.7765640516385303,0.7765640516385303,0.7584830339321357,Ancestor-Descendant
0.8691330756488129,0.9133858267716535,0.9112860892388452,0.8797900262467191,Ancestor-Descendant
0.8126410835214447,0.836801752464403,0.836801752464403,0.8349726775956285,Ancestor-Descendant
0.866010598031794,0.8524590163934426,0.8524590163934426,0.8303715670436187,Ancestor-Descendant
0.8466730954676953,0.8710280373831776,0.8710280373831776,0.8710280373831776,Ancestor-Descendant
0.895368782161235,0.8877551020408164,0.8877551020408164,0.8877551020408164,Ancestor-Descendant
0.8201438848920864,0.806060606060606,0.806060606060606,0.8176229508196721,Ancestor-Descendant
0.8259958071278826,0.8525252525252526,0.8525252525252526,0.8391752577319588,Ancestor-Descendant
0.8782771535580525,0.8458070333633904,0.8458070333633904,0.8701298701298701,Ancestor-Descendant
0.8072417465388712,0.7947421638018202,0.8204592901878915,0.8273684210526315,Ancestor-Descendant
0.8430034129692833,0.8639455782312925,0.8639455782312925,0.8639455782312925,Ancestor-Descendant
0.8387096774193548,0.8048192771084337,0.8048192771084337,0.8158220024721878,Ancestor-Descendant
0.8333333333333334,0.8361581920903954,0.8384180790960452,0.8384180790960452,Ancestor-Descendant
0.8051948051948052,0.7895335608646189,0.7895335608646189,0.7728285077951003,Ancestor-Descendant
0.8678899082568807,0.8594164456233422,0.8594164456233422,0.8415584415584416,Ancestor-Descendant
0.8581024349286314,0.8459016393442624,0.8459016393442624,0.8459016393442624,Ancestor-Descendant
0.8540450375312761,0.8928,0.8928,0.8700564971751413,Ancestor-Descendant
0.8593350383631714,0.8910728910728911,0.8910728910728911,0.8910728910728911,Ancestor-Descendant
0.8600823045267488,0.8435923309788093,0.8435923309788093,0.8362512873326468,Ancestor-Descendant
0.8272383354350568,0.8445532435740515,0.8445532435740515,0.8086124401913876,Ancestor-Descendant
0.86073500967118,0.8070500927643784,0.8070500927643784,0.8365384615384616,Ancestor-Descendant
0.733974358974359,0.7166921898928026,0.7166921898928026,0.6943164362519201,Ancestor-Descendant
0.8744186046511628,0.9063719115734721,0.9063719115734721,0.8941935483870967,Ancestor-Descendant
0.8384371700105598,0.8247422680412371,0.8247422680412371,0.8447729672650476,Ancestor-Descendant
0.894206549118388,0.8814180929095354,0.8814180929095354,0.8625235404896423,Ancestor-Descendant
0.8352570828961176,0.8123711340206186,0.8123711340206186,0.7828947368421052,Ancestor-Descendant
0.880718954248366,0.839546191247974,0.839546191247974,0.8361581920903954,Ancestor-Descendant
0.8923582580115037,0.8659127625201938,0.8659127625201938,0.8696383515559294,Ancestor-Descendant
0.8806722689075631,0.8726061615320567,0.8709408825978352,0.8892617449664431,Ancestor-Descendant
0.8400000000000001,0.8061594202898551,0.8061594202898551,0.8014638609332113,Ancestor-Descendant
0.8077753779697624,0.8219178082191781,0.8219178082191781,0.7934893184130214,Ancestor-Descendant
